gene_id,gene_name,panessential,localisation,transmembrane,oncogenicity,tol_LOEUF,tractability_SM,safety
ENSG00000171195,MUC7,0,0.5,0,0,3,0,0
ENSG00000171199,OPRPN,0,0,0,0,3,0,0
ENSG00000171201,SMR3B,-2,0,0,0,3,0,0
ENSG00000171206,TRIM8,0,0.216216216216216,0,0,0,0,0
ENSG00000171208,NETO2,0,2,3,0,0,0,0
ENSG00000171209,CSN3,0,0,0,0,3,0,0
ENSG00000171219,CDC42BPG,0,1,0,0,1,2,0
ENSG00000171222,SCAND1,0,0,0,0,2,0,0
ENSG00000171223,JUNB,0,0,0,2,0,0,0
ENSG00000171227,TMEM37,0,0,3,0,3,0,0
ENSG00000171236,LRG1,0,0.533333333333333,0,0,3,1,0
ENSG00000171243,SOSTDC1,0,0,0,0,2,0,0
ENSG00000171246,NPTX1,0,0.95,0,0,0,0,0
ENSG00000171262,FAM98B,0,0.227272727272727,0,0,1,0,0
ENSG00000171298,GAA,0,0.885057471264368,0,0,1,2,0
ENSG00000171302,CANT1,0,0.780701754385965,3,0,2,1.5,0
ENSG00000171303,KCNK3,0,2,3,0,0,2,0
ENSG00000171307,ZDHHC16,0,1,3,0,1,0,0
ENSG00000171310,CHST11,0,1,3,3,1,0,0
ENSG00000171314,PGAM1,0,0.6,0,2,3,1.5,0
ENSG00000171316,CHD7,0,0,0,0,0,0,0
ENSG00000171345,KRT19,0,0.857142857142857,0,0,1,0,-1
ENSG00000171346,KRT15,0,0.222222222222222,0,0,3,0,0
ENSG00000171385,KCND3,0,2,3,0,0,2,0
ENSG00000171401,KRT13,0,0.222222222222222,0,0,1,0,0
ENSG00000171428,NAT1,0,1,0,0,3,3,0
ENSG00000171431,KRT20,0,1,0,0,2,0,0
ENSG00000171444,MCC,0,0.692307692307692,0,2,1,0,0
ENSG00000171451,DSEL,0,1,3,0,1,0,0
ENSG00000171453,POLR1C,-2,0.121212121212121,0,2,2,0.5,0
ENSG00000171456,ASXL1,0,0,0,-2,1,0,0
ENSG00000171466,ZNF562,0,0,0,0,2,0,0
ENSG00000171467,ZNF318,0,0.4,0,2,0,0,0
ENSG00000171469,ZNF561,0,0,0,0,3,0,0
ENSG00000171475,WIPF2,0,1,0,0,1,0,0
ENSG00000171488,LRRC8C,0,1.22727272727273,3,0,1,0,0
ENSG00000171490,RSL1D1,-2,0,0,0,2,0,0
ENSG00000171492,LRRC8D,0,1.22727272727273,3,0,0,0,0
ENSG00000171497,PPID,0,0.325,0,0,2,2,0
ENSG00000171530,TBCA,-2,0.294117647058824,0,0,2,0,0
ENSG00000171551,ECEL1,0,2,3,0,1,0,0
ENSG00000171552,BCL2L1,-2,0.909090909090909,3,2,0,2,0
ENSG00000171557,FGG,0,0.661417322834646,0,2,1,1.5,0
ENSG00000171560,FGA,0,0.681481481481482,0,2,2,1.5,0
ENSG00000171564,FGB,0,0.67175572519084,0,2,0,0.5,0
ENSG00000171566,PLRG1,-2,0,0,0,0,0.5,0
ENSG00000171570,,0,,,0,,,
ENSG00000171603,CLSTN1,0,1.16279069767442,3,0,0,0,0
ENSG00000171604,CXXC5,0,0.347826086956522,0,0,0,0,0
ENSG00000171606,ZNF274,0,0.2,0,0,0,0,0
ENSG00000171608,PIK3CD,0,1.21428571428571,0,3,0,2,0
ENSG00000171617,ENC1,0,0.172413793103448,0,0,0,1,0
ENSG00000171621,SPSB1,0,1,0,0,1,0,0
ENSG00000171634,BPTF,-2,0.113924050632911,0,0,0,2,0
ENSG00000171681,ATF7IP,0,0.275862068965517,0,-2,0,0,0
ENSG00000171703,TCEA2,0,0,0,0,1,0,0
ENSG00000171720,HDAC3,-2,0.440677966101695,0,2,0,2,-1
ENSG00000171723,GPHN,0,1.75555555555556,0,0,0,1,0
ENSG00000171766,GATM,0,0.688311688311688,0,0,1,1,0
ENSG00000171791,BCL2,0,0.578947368421053,3,3,1,2,-1
ENSG00000171792,RHNO1,0,0,0,2,2,0,0
ENSG00000171793,CTPS1,-2,1,0,0,0,0.5,0
ENSG00000171812,COL8A2,0,0.545454545454545,0,2,1,0,0
ENSG00000171824,EXOSC10,-2,0.254901960784314,0,0,1,1.5,0
ENSG00000171843,MLLT3,0,0.0776699029126214,0,0,0,1,0
ENSG00000171848,RRM2,-2,0.85,0,2,0,1,0
ENSG00000171858,RPS21,-2,0.823529411764706,0,0,2,1,0
ENSG00000171862,PTEN,0,0.814285714285714,0,-2,1,0.5,-1
ENSG00000171863,RPS7,-2,0.635135135135135,0,0,0,1,0
ENSG00000171867,PRNP,0,0.745098039215687,0,0,2,0.5,0
ENSG00000171914,TLN2,0,1.5,0,2,0,0,0
ENSG00000171928,TVP23B,0,1,3,0,2,0,0
ENSG00000171940,ZNF217,0,0.142857142857143,0,0,0,0.5,0
ENSG00000171951,SCG2,0,0.73469387755102,0,0,1,0,0
ENSG00000171954,CYP4F22,0,1,3,0,1,1,0
ENSG00000171988,JMJD1C,0,0,0,0,0,1,0
ENSG00000171992,SYNPO,0,1.02857142857143,0,0,0,0,0
ENSG00000172009,THOP1,0,1,0,0,1,1,0
ENSG00000172037,LAMB2,0,0.272727272727273,0,2,1,0,0
ENSG00000172046,USP19,0,1,3,0,0,0,0
ENSG00000172053,QARS1,-2,1,0,0,1,0,0
ENSG00000172057,ORMDL3,0,1.04545454545455,3,0,1,0.5,0
ENSG00000172059,KLF11,0,0.285714285714286,0,2,2,0,0
ENSG00000172061,LRRC15,0,0,3,0,2,0,0
ENSG00000172071,EIF2AK3,0,1,3,0,0,2,0
ENSG00000172081,MOB3A,0,0.5,0,0,3,0,0
ENSG00000172086,KRCC1,0,,0,0,2,0,0
ENSG00000172113,NME6,0,1,0,0,2,0,0
ENSG00000172115,CYCS,-2,0.950617283950617,0,2,1,0.5,0
ENSG00000172137,CALB2,0,0.727272727272727,0,0,2,0,0
ENSG00000172159,FRMD3,0,0,3,0,0,0,0
ENSG00000172164,SNTB1,0,1.83333333333333,0,0,1,0,0
ENSG00000172172,MRPL13,0,1,0,0,3,0.5,0
ENSG00000172175,MALT1,0,0.571428571428571,0,3,0,1,0
ENSG00000172183,ISG20,0,0.114942528735632,0,0,3,0.5,0
ENSG00000172197,MBOAT1,0,1,3,0,2,0,0
ENSG00000172201,ID4,0,0.0909090909090909,0,0,3,0,0
ENSG00000172216,CEBPB,0,0.0697674418604651,0,2,2,0,-1
ENSG00000172236,TPSAB1,0,0,0,2,3,3,0
ENSG00000172239,PAIP1,0,1,0,0,0,0,0
ENSG00000172243,CLEC7A,0,1.5,3,0,3,0,0
ENSG00000172250,,0,,,0,,,
ENSG00000172260,NEGR1,0,1,0,0,0,0,0
ENSG00000172262,ZNF131,-2,0,0,0,0,0,0
ENSG00000172269,DPAGT1,-2,1,3,0,2,0.5,0
ENSG00000172270,BSG,0,0.975609756097561,3,2,1,1.5,0
ENSG00000172292,CERS6,0,1,3,0,1,0,0
ENSG00000172296,SPTLC3,0,1,3,0,1,0,0
ENSG00000172301,COPRS,0,0.551724137931035,0,0,1,0,0
ENSG00000172315,TP53RK,-2,0.227272727272727,0,2,3,1,0
ENSG00000172336,POP7,-2,0.0697674418604651,0,0,3,0,0
ENSG00000172340,SUCLG2,0,1.07017543859649,0,0,2,0.5,0
ENSG00000172349,IL16,0,0.35593220338983,0,2,1,0,0
ENSG00000172354,GNB2,0,0.989583333333333,0,2,0,0,0
ENSG00000172366,MCRIP2,0,0.75,0,0,1,0,0
ENSG00000172379,ARNT2,0,0.105263157894737,0,0,0,0,0
ENSG00000172380,GNG12,0,0.956521739130434,0,2,2,0,0
ENSG00000172403,SYNPO2,0,0.703703703703704,0,0,1,0,0
ENSG00000172428,COPS9,0,0.166666666666667,0,0,2,0,0
ENSG00000172432,GTPBP2,0,0.888888888888889,0,0,0,0,0
ENSG00000172465,TCEAL1,0,0,0,0,2,0,0
ENSG00000172466,ZNF24,0,0,0,0,0,0,0
ENSG00000172478,MAB21L4,0,,0,0,3,0,0
ENSG00000172493,AFF1,0,0,0,0,0,0,0
ENSG00000172500,FIBP,0,0.210526315789474,0,0,2,0,0
ENSG00000172531,PPP1CA,-2,0.36986301369863,0,2,0,2,-1
ENSG00000172534,HCFC1,-2,0.040650406504065,0,0,0,0.5,0
ENSG00000172551,MUCL1,0,1.05263157894737,0,0,3,0,0
ENSG00000172572,PDE3A,0,1,3,0,1,2,-1
ENSG00000172575,RASGRP1,0,1.15,0,2,0,1,0
ENSG00000172586,CHCHD1,-2,0.736842105263158,0,0,3,0.5,0
ENSG00000172602,RND1,0,1.30769230769231,0,2,0,1,0
ENSG00000172613,RAD9A,-2,0.0540540540540541,0,2,2,0,0
ENSG00000172638,EFEMP2,0,0,0,0,1,0,0
ENSG00000172661,WASHC2C,0,0.924731182795699,0,0,1,0,0
ENSG00000172663,TMEM134,0,1,3,0,3,0,0
ENSG00000172667,ZMAT3,0,0.32,0,0,2,0,0
ENSG00000172716,SLFN11,0,0.32,0,-2,3,0,0
ENSG00000172724,CCL19,0,0,0,0,2,0,0
ENSG00000172725,CORO1B,0,0.534883720930233,0,0,1,0,0
ENSG00000172757,CFL1,-2,0.676056338028168,0,2,1,0.5,0
ENSG00000172765,TMCC1,0,1,3,0,0,0,0
ENSG00000172775,PSME3IP1,0,0,0,0,1,0,0
ENSG00000172785,ZNG1A,0,0.428571428571429,0,0,2,0,0
ENSG00000172795,DCP2,0,0.739130434782609,0,0,0,0.5,0
ENSG00000172803,SNX32,0,1,0,0,2,0,0
ENSG00000172809,RPL38,-2,1,0,0,1,1,0
ENSG00000172819,RARG,0,0.15,0,0,0,2.5,-1
ENSG00000172830,SSH3,0,0.5,0,0,2,0,0
ENSG00000172831,CES2,0,1,0,2,2,2,0
ENSG00000172845,SP3,0,0.163265306122449,0,2,0,0,0
ENSG00000172869,DMXL1,0,1,0,0,0,0,0
ENSG00000172888,ZNF621,0,0,0,0,2,0,0
ENSG00000172889,EGFL7,0,0,0,3,3,0,0
ENSG00000172890,NADSYN1,0,1,0,0,1,0.5,0
ENSG00000172893,DHCR7,0,0.523809523809524,3,0,2,2,0
ENSG00000172915,NBEA,0,1.16666666666667,0,0,0,0.5,0
ENSG00000172922,RNASEH2C,0,0,0,0,2,0,0
ENSG00000172927,MYEOV,0,,0,0,3,0,0
ENSG00000172932,ANKRD13D,0,1.18518518518519,0,0,0,0,0
ENSG00000172936,MYD88,0,0.971428571428571,0,3,1,0,0
ENSG00000172939,OXSR1,0,0.314285714285714,0,0,0,3,0
ENSG00000172943,PHF8,0,0,0,0,0,2,0
ENSG00000172965,,0,,,0,,,
ENSG00000172974,,0,,,0,,,
ENSG00000172977,KAT5,-2,0.179245283018868,0,2,0,2,0
ENSG00000172986,GXYLT2,0,0,3,0,3,0,0
ENSG00000172992,DCAKD,0,0,0,2,1,0,0
ENSG00000173011,TADA2B,0,0,0,2,0,0,0
ENSG00000173020,GRK2,0,1.25,0,2,0,3,-1
ENSG00000173039,RELA,-2,0.192307692307692,0,2,0,2,0
ENSG00000173064,HECTD4,0,,,0,0,,0
ENSG00000173065,FAM222B,0,0,0,0,1,0,0
ENSG00000173110,HSPA6,0,0.6,0,2,2,0.5,0
ENSG00000173113,TRMT112,-2,0.545454545454545,0,0,2,0.5,0
ENSG00000173120,KDM2A,-2,0,0,0,0,3,0
ENSG00000173141,MRPL57,-2,1,0,0,3,0.5,0
ENSG00000173153,ESRRA,0,0.131578947368421,0,0,0,2.5,-1
ENSG00000173156,RHOD,0,1.04166666666667,0,2,2,0.5,0
ENSG00000173163,COMMD1,0,0.77027027027027,0,2,1,0,0
ENSG00000173166,RAPH1,0,0.571428571428572,0,0,0,0,0
ENSG00000173175,ADCY5,0,2,3,2,0,1,0
ENSG00000173193,PARP14,0,1.05,0,0,0,2,0
ENSG00000173207,CKS1B,0,0,0,2,1,1,0
ENSG00000173209,AHSA2P,0,,,0,3,,0
ENSG00000173210,ABLIM3,0,1,0,0,1,0,0
ENSG00000173218,VANGL1,0,2,3,0,1,0,0
ENSG00000173221,GLRX,0,0.446808510638298,0,0,3,0.5,0
ENSG00000173227,SYT12,0,1.0625,3,0,2,0,0
ENSG00000173230,GOLGB1,0,1,3,0,0,0,0
ENSG00000173264,GPR137,0,1,3,0,0,0,0
ENSG00000173267,SNCG,0,0.294117647058824,0,0,3,0,0
ENSG00000173269,MMRN2,0,0,0,0,1,0,0
ENSG00000173272,MZT2A,0,0.4,0,0,3,0,0
ENSG00000173273,TNKS,0,0.410958904109589,0,2,0,2,0
ENSG00000173281,PPP1R3B,0,1,0,0,1,0.5,0
ENSG00000173327,MAP3K11,0,1,0,2,0,2,0
ENSG00000173334,TRIB1,0,0.75,0,0,0,0,0
ENSG00000173335,CST9,0,0,0,0,3,0,0
ENSG00000173369,C1QB,0,,,0,2,,0
ENSG00000173372,C1QA,0,0,0,0,2,0.5,0
ENSG00000173391,OLR1,0,0.878787878787878,3,0,1,0.5,0
ENSG00000173402,DAG1,0,0.915151515151515,3,2,0,0.5,0
ENSG00000173404,INSM1,0,0,0,0,1,0.5,0
ENSG00000173409,ARV1,0,1,3,0,2,0,0
ENSG00000173418,NAA20,-2,0.814814814814815,0,0,2,0.5,0
ENSG00000173432,SAA1,0,0.375,0,0,3,0,-1
ENSG00000173436,MICOS10,0,1,3,0,1,0,0
ENSG00000173442,EHBP1L1,0,1,0,0,1,0,0
ENSG00000173456,RNF26,0,1,3,0,1,0,0
ENSG00000173457,PPP1R14B,-2,1,0,2,3,0,0
ENSG00000173465,ZNRD2,0,,0,0,3,0,0
ENSG00000173467,AGR3,0,1,0,0,3,0,0
ENSG00000173473,SMARCC1,0,0.0505050505050505,0,2,0,0,0
ENSG00000173482,PTPRM,0,1.28571428571429,3,0,0,0,-1
ENSG00000173486,FKBP2,0,1,0,0,2,1.5,0
ENSG00000173511,VEGFB,0,0.627450980392157,0,2,3,0,0
ENSG00000173517,PEAK1,0,1,0,0,0,2,0
ENSG00000173540,GMPPB,-2,1,0,0,2,0.5,0
ENSG00000173542,MOB1B,0,0.224137931034483,0,0,1,0,0
ENSG00000173546,CSPG4,0,0.808510638297872,3,0,0,0,0
ENSG00000173548,SNX33,0,1.07894736842105,0,2,1,0,0
ENSG00000173575,CHD2,0,0,0,-2,0,0,0
ENSG00000173598,NUDT4,0,0.785714285714286,0,0,0,0.5,0
ENSG00000173599,PC,-2,1,0,0,0,1.5,0
ENSG00000173621,LRFN4,0,2,3,0,0,0,0
ENSG00000173638,SLC19A1,0,2,3,0,2,1,0
ENSG00000173641,HSPB7,0,0.135135135135135,0,0,3,0,0
ENSG00000173653,RCE1,0,1.125,3,0,1,2,0
ENSG00000173660,UQCRH,-2,1,0,0,2,0.5,0
ENSG00000173674,EIF1AX,-2,1,0,3,0,0.5,0
ENSG00000173692,PSMD1,-2,0.765432098765432,0,2,0,1,0
ENSG00000173698,ADGRG2,0,0.833333333333333,3,0,0,0,0
ENSG00000173706,HEG1,0,1.14285714285714,3,0,1,0.5,0
ENSG00000173715,C11orf80,0,0,0,0,1,0,0
ENSG00000173726,TOMM20,-2,1,3,0,1,0,0
ENSG00000173744,AGFG1,0,0.466666666666667,0,0,0,0,0
ENSG00000173757,STAT5B,0,0.30952380952381,0,3,0,2,0
ENSG00000173786,CNP,0,0.575757575757576,0,0,0,0.5,0
ENSG00000173801,JUP,0,0.973509933774835,0,2,1,0,0
ENSG00000173809,TDRD12,0,0,0,0,2,0,0
ENSG00000173812,EIF1,-2,0.736842105263158,0,0,1,0.5,0
ENSG00000173821,RNF213,0,0.454545454545455,0,0,1,0,0
ENSG00000173848,NET1,0,0.727272727272727,0,2,1,0,0
ENSG00000173852,DPY19L1,0,0,3,0,1,0,0
ENSG00000173875,ZNF791,0,0,0,0,1,0,0
ENSG00000173889,PHC3,0,0,0,2,0,0,0
ENSG00000173890,GPR160,0,2,3,0,2,1,0
ENSG00000173894,CBX2,0,0,0,2,0,0,0
ENSG00000173898,SPTBN2,0,1.02739726027397,0,2,0,0,0
ENSG00000173905,GOLIM4,0,1,3,0,1,0,0
ENSG00000173915,ATP5MK,0,1,3,0,3,0,0
ENSG00000173917,HOXB2,0,0,0,0,2,0,0
ENSG00000173918,C1QTNF1,0,0.666666666666666,0,0,2,0,0
ENSG00000173933,RBM4,0,0.347826086956522,0,0,0,0,0
ENSG00000173991,TCAP,0,1,0,0,1,0,0
ENSG00000173992,CCS,0,0.722222222222222,0,0,2,1.5,0
ENSG00000174013,FBXO45,0,1.6,0,2,0,0,0
ENSG00000174021,GNG5,0,0.956521739130434,0,2,3,0,0
ENSG00000174059,CD34,0,1.21875,3,0,2,0,0
ENSG00000174080,CTSF,0,0.73469387755102,0,0,2,3,0
ENSG00000174099,MSRB3,0,1,0,0,2,0,0
ENSG00000174106,LEMD3,0,0,3,0,0,0,0
ENSG00000174136,RGMB,0,1.33333333333333,0,0,1,0.5,0
ENSG00000174165,ZDHHC24,0,1,3,0,2,0,0
ENSG00000174197,MGA,0,0,0,-2,0,0,0
ENSG00000174227,PIGG,0,1,3,0,1,0,0
ENSG00000174231,PRPF8,-2,0,0,0,0,1.5,0
ENSG00000174233,ADCY6,0,2,3,2,0,0,0
ENSG00000174238,PITPNA,0,0.3,0,2,0,1.5,0
ENSG00000174243,DDX23,-2,0,0,0,0,0.5,0
ENSG00000174282,ZBTB4,0,0.275862068965517,0,0,0,0,0
ENSG00000174306,ZHX3,0,0,0,0,0,0.5,0
ENSG00000174307,PHLDA3,0,1.625,0,0,2,0,0
ENSG00000174343,CHRNA9,0,2,3,0,1,2,0
ENSG00000174348,PODN,0,0.333333333333333,0,0,2,0,0
ENSG00000174437,ATP2A2,-2,1.07142857142857,3,0,0,2,0
ENSG00000174444,RPL4,-2,0.581632653061225,0,2,0,1,0
ENSG00000174469,CNTNAP2,0,1.66666666666667,3,-2,1,0,0
ENSG00000174483,BBS1,0,1.5625,0,0,1,0,0
ENSG00000174485,DENND4A,0,0.823529411764706,0,0,0,0,0
ENSG00000174547,MRPL11,0,1,0,0,3,0.5,0
ENSG00000174574,AKIRIN1,0,0,0,0,0,0,0
ENSG00000174579,MSL2,0,0,0,0,0,0,0
ENSG00000174606,ANGEL2,0,0.166666666666667,0,0,1,0.5,0
ENSG00000174607,UGT8,0,1.33333333333333,3,0,1,0,0
ENSG00000174628,IQCK,0,,0,0,2,0,0
ENSG00000174640,SLCO2A1,0,2,3,0,2,1,0
ENSG00000174652,ZNF266,0,0,0,0,2,0,0
ENSG00000174684,B4GAT1,0,0.478260869565217,3,0,1,0,0
ENSG00000174695,TMEM167A,-2,1,3,0,3,0,0
ENSG00000174697,LEP,0,0.375,0,2,1,0,0
ENSG00000174705,SH3PXD2B,0,1,0,0,0,0,0
ENSG00000174718,RESF1,0,0,0,0,0,0,0
ENSG00000174720,LARP7,0,0.148148148148148,0,0,1,0.5,0
ENSG00000174738,NR1D2,0,0.19047619047619,0,0,1,1.5,0
ENSG00000174744,BRMS1,0,0.117647058823529,0,2,2,0,0
ENSG00000174748,RPL15,-2,0.92156862745098,0,0,0,1,0
ENSG00000174749,FAM241A,0,1,3,0,1,0,0
ENSG00000174775,HRAS,0,0.924731182795699,0,3,1,2.5,0
ENSG00000174780,SRP72,-2,1,0,0,0,0.5,0
ENSG00000174804,FZD4,0,0.981818181818182,3,2,0,0.5,0
ENSG00000174807,CD248,0,0.4375,3,0,1,0,0
ENSG00000174827,PDZK1,0,1.21311475409836,0,0,3,0,0
ENSG00000174839,DENND6A,0,1,0,0,0,0,0
ENSG00000174840,PDE12,0,1,0,0,1,0.5,0
ENSG00000174851,YIF1A,0,1,3,0,3,0,0
ENSG00000174886,NDUFA11,-2,1,3,0,3,0.5,0
ENSG00000174903,RAB1B,-2,0.752577319587629,0,0,0,0.5,0
ENSG00000174917,MICOS13,0,0.919463087248322,3,0,3,0,0
ENSG00000174938,SEZ6L2,0,1.14285714285714,3,0,0,0,0
ENSG00000174953,DHX36,-2,0.306818181818182,0,0,0,0,0
ENSG00000174977,,0,,,0,,,
ENSG00000174996,KLC2,-2,0.846153846153846,0,0,0,0.5,0
ENSG00000175029,CTBP2,0,0.761904761904762,0,0,1,2,0
ENSG00000175054,ATR,-2,0.140350877192982,0,-2,0,2,0
ENSG00000175061,,0,,,0,,,
ENSG00000175063,UBE2C,-2,0.340425531914894,0,2,1,0,0
ENSG00000175066,GK5,0,1,0,0,1,0,0
ENSG00000175073,VCPIP1,0,0.848484848484848,0,0,0,0,0
ENSG00000175084,DES,0,0.810526315789474,0,0,1,0,0
ENSG00000175115,PACS1,0,1,0,0,0,0,0
ENSG00000175130,MARCKSL1,0,0.354838709677419,0,0,3,0,0
ENSG00000175137,SH3BP5L,0,1,0,0,1,0,0
ENSG00000175155,YPEL2,0,0,0,0,0,0,0
ENSG00000175166,PSMD2,-2,0.494117647058824,0,2,0,1,0
ENSG00000175183,CSRP2,0,0.857142857142857,0,2,3,0,0
ENSG00000175193,PARL,0,0.892857142857143,3,0,1,0,0
ENSG00000175203,DCTN2,-2,0.314285714285714,0,0,0,0,0
ENSG00000175215,CTDSP2,0,0,0,2,1,0,0
ENSG00000175216,CKAP5,-2,0.724137931034484,0,2,0,0,0
ENSG00000175220,ARHGAP1,0,0.630769230769231,0,2,0,0.5,0
ENSG00000175221,MED16,0,0,0,0,2,0.5,0
ENSG00000175224,ATG13,0,1,0,2,0,0.5,0
ENSG00000175264,CHST1,0,1,3,0,0,0,0
ENSG00000175265,GOLGA8A,0,1,0,0,3,0,0
ENSG00000175274,TP53I11,0,0,3,0,1,0,0
ENSG00000175287,PHYHD1,0,,0,0,2,0.5,0
ENSG00000175305,CCNE2,0,0.423076923076923,0,2,0,2,0
ENSG00000175324,LSM1,0,0.814814814814815,0,0,2,0,0
ENSG00000175334,BANF1,-2,0.361111111111111,0,0,1,0,0
ENSG00000175348,TMEM9B,0,1,3,0,1,0,0
ENSG00000175352,NRIP3,0,,0,0,3,0,0
ENSG00000175354,PTPN2,0,0.742424242424243,0,-2,0,2,-1
ENSG00000175356,SCUBE2,0,0,0,0,1,0,0
ENSG00000175387,SMAD2,0,0.339285714285714,0,-2,0,0.5,0
ENSG00000175390,EIF3F,-2,1,0,0,0,0.5,0
ENSG00000175416,CLTB,0,1.19907407407407,0,2,1,0,0
ENSG00000175426,PCSK1,0,0.868852459016394,0,0,1,1,0
ENSG00000175445,LPL,0,0.171428571428571,0,0,2,2,-1
ENSG00000175455,CCDC14,0,1,0,0,1,0,0
ENSG00000175467,SART1,-2,0.191304347826087,0,0,0,0.5,0
ENSG00000175482,POLD4,0,0,0,2,2,0.5,0
ENSG00000175550,DRAP1,0,0,0,0,1,0,0
ENSG00000175567,UCP2,0,1,3,0,3,0,0
ENSG00000175575,PAAF1,0,0,0,0,2,0,0
ENSG00000175582,RAB6A,0,0.886363636363637,0,0,0,1,0
ENSG00000175606,TMEM70,-2,0.76,3,0,1,0,0
ENSG00000175634,RPS6KB2,0,0.285714285714286,0,3,3,2,0
ENSG00000175662,TOM1L2,0,0.272727272727273,0,2,1,0,0
ENSG00000175727,MLXIP,0,0.833333333333333,0,0,0,0,0
ENSG00000175745,NR2F1,0,0.32,0,0,0,1,0
ENSG00000175756,AURKAIP1,-2,0.753623188405797,0,2,3,1.5,0
ENSG00000175768,TOMM5,0,1,3,0,2,0.5,0
ENSG00000175782,SLC35E3,0,1,3,0,2,0,0
ENSG00000175792,RUVBL1,-2,0.10738255033557,0,2,0,1.5,0
ENSG00000175793,SFN,0,0.215686274509804,0,2,1,1.5,0
ENSG00000175826,CTDNEP1,-2,0.571428571428571,3,0,0,0,0
ENSG00000175832,ETV4,0,0,0,3,1,0,0
ENSG00000175866,BAIAP2,0,0.75531914893617,0,2,0,0.5,0
ENSG00000175893,ZDHHC21,0,1.15151515151515,3,0,1,0,0
ENSG00000175895,PLEKHF2,0,1,0,0,0,0,0
ENSG00000175899,A2M,0,0.457142857142857,0,2,1,0.5,0
ENSG00000175928,LRRN1,0,0,3,0,0,0,0
ENSG00000175931,UBE2O,0,0.3,0,0,0,0,0
ENSG00000175938,ORAI3,0,2,3,0,2,0,0
ENSG00000175970,UNC119B,0,1,0,0,1,0.5,0
ENSG00000176014,TUBB6,0,0.0769230769230769,0,0,2,2,0
ENSG00000176018,LYSMD3,0,1.33333333333333,3,0,1,0,0
ENSG00000176046,NUPR1,0,0.285714285714286,0,2,3,0,0
ENSG00000176058,TPRN,0,0,0,0,1,0,0
ENSG00000176087,SLC35A4,0,1,3,0,2,0,0
ENSG00000176095,IP6K1,0,0.323529411764706,0,0,0,0,0
ENSG00000176101,SSNA1,0,0.891891891891892,0,0,3,0,0
ENSG00000176102,CSTF3,-2,0,0,0,0,0,0
ENSG00000176105,YES1,0,0.972972972972972,0,3,1,2,0
ENSG00000176142,TMEM39A,0,1,3,0,0,0,0
ENSG00000176153,GPX2,0,1,0,2,3,0,0
ENSG00000176155,CCDC57,0,1,0,0,2,0,0
ENSG00000176170,SPHK1,0,1.14864864864865,0,2,2,2,0
ENSG00000176171,BNIP3,0,0.731707317073171,3,2,2,0,0
ENSG00000176194,CIDEA,0,0.85,0,0,3,0,0
ENSG00000176209,SMIM19,0,0,3,0,2,0,0
ENSG00000176248,ANAPC2,-2,0.2,0,2,0,0,0
ENSG00000176293,ZNF135,0,0,0,0,2,0,0
ENSG00000176340,COX8A,0,1,3,2,3,0.5,0
ENSG00000176393,RNPEP,0,0.216216216216216,0,0,2,1,0
ENSG00000176407,KCMF1,-2,0.974358974358974,0,0,0,0,0
ENSG00000176438,SYNE3,0,0.169014084507042,3,0,2,0,0
ENSG00000176444,CLK2,-2,0,0,0,0,3,0
ENSG00000176463,SLCO3A1,0,2,3,0,0,0,0
ENSG00000176485,PLAAT3,0,0.951923076923077,3,0,3,1.5,0
ENSG00000176532,PRR15,0,,0,0,2,0,0
ENSG00000176542,USF3,0,0,0,0,0,0,0
ENSG00000176563,CNTD1,0,0.5,0,0,1,0,0
ENSG00000176597,B3GNT5,0,1,3,0,0,0,0
ENSG00000176619,LMNB2,0,0,0,2,0,0.5,0
ENSG00000176623,RMDN1,0,1,0,0,2,0,0
ENSG00000176624,MEX3C,0,0.5,0,0,0,0,0
ENSG00000176641,RNF152,0,1,3,0,2,0,0
ENSG00000176658,MYO1D,0,1.11224489795918,0,0,1,0,0
ENSG00000176700,,0,,,0,,,
ENSG00000176720,BOK,0,0.875912408759124,3,2,2,0,0
ENSG00000176731,RBIS,0,0.228571428571429,0,0,3,0,0
ENSG00000176783,RUFY1,0,0.81651376146789,0,0,1,0,0
ENSG00000176788,BASP1,0,0.247311827956989,0,0,1,0,0
ENSG00000176834,VSIG10,0,2,3,0,1,0,0
ENSG00000176842,IRX5,0,0,0,0,0,0,0
ENSG00000176845,METRNL,0,0,0,0,1,0,0
ENSG00000176853,FAM91A1,0,1,0,0,0,0,0
ENSG00000176868,,0,,,0,,,
ENSG00000176871,WSB2,0,1,0,0,0,0,0
ENSG00000176887,SOX11,0,0.38095238095238,0,0,0,0,0
ENSG00000176890,TYMS,0,0.765957446808511,0,2,0,3,0
ENSG00000176903,PNMA1,0,0.325,0,0,1,0,0
ENSG00000176907,TCIM,0,0.35593220338983,0,0,3,0,0
ENSG00000176915,ANKLE2,-2,1,3,0,1,0,0
ENSG00000176945,MUC20,0,1.67272727272727,0,2,2,0,0
ENSG00000176946,THAP4,0,0.5,0,0,1,1,0
ENSG00000176953,NFATC2IP,-2,0.5,0,0,2,0,0
ENSG00000176971,FIBIN,0,0.75,0,0,1,0,0
ENSG00000176973,FAM89B,0,1,0,0,3,0,0
ENSG00000176974,SHMT1,0,0.315789473684211,0,2,2,0.5,0
ENSG00000176978,DPP7,0,0.681818181818182,0,0,3,3,0
ENSG00000176986,SEC24C,0,1,0,0,0,0,0
